run_id,frame,time_ps,combined_frame_index,n_salt_bridge_atom_pairs,n_salt_bridge_residue_pairs
RUN5,530,25.9107513,587,5,5
RUN5,540,26.3996334,588,6,6
RUN5,550,26.8885155,589,5,5
RUN5,560,27.377397600000002,590,2,2
RUN5,570,27.8662797,591,6,6
RUN5,580,28.3551618,592,5,4
RUN5,590,28.8440439,593,4,4
RUN5,600,29.332926,594,5,4
RUN5,610,29.821808100000002,595,5,4
RUN5,620,30.3106902,596,6,6
RUN5,630,30.7995723,597,7,6
RUN5,640,31.2884544,598,4,4
RUN5,650,31.7773365,599,6,5
RUN5,660,32.2662186,600,4,4
RUN5,670,32.7551007,601,5,4
RUN5,680,33.2439828,602,6,5
RUN5,690,33.7328649,603,6,5
RUN5,700,34.221747,604,6,5
RUN5,710,34.7106291,605,6,5
RUN5,720,35.1995112,606,4,4
RUN5,730,35.6883933,607,6,6
RUN5,740,36.1772754,608,4,4
RUN5,750,36.666157500000004,609,5,5
RUN5,760,37.1550396,610,5,5
RUN5,770,37.6439217,611,5,5
RUN5,780,38.1328038,612,7,6
RUN5,790,38.6216859,613,5,4
RUN5,800,39.110568,614,4,4
RUN5,810,39.5994501,615,5,5
RUN5,820,40.0883322,616,4,4
RUN5,830,40.5772143,617,4,4
RUN5,840,41.0660964,618,3,3
RUN5,850,41.554978500000004,619,4,3
RUN5,860,42.0438606,620,4,4
RUN5,870,42.5327427,621,6,5
RUN5,880,43.0216248,622,8,6
RUN5,890,43.5105069,623,6,5
RUN5,900,43.999389,624,3,3
RUN5,910,44.4882711,625,4,4
RUN5,920,44.977153200000004,626,5,5
RUN5,930,45.4660353,627,3,3
RUN5,940,45.9549174,628,2,2
RUN5,950,46.443799500000004,629,4,4
RUN5,960,46.9326816,630,4,4
RUN5,970,47.4215637,631,6,5
RUN5,980,47.9104458,632,8,6
RUN5,990,48.3993279,633,7,6
RUN5,1000,48.88821,634,7,6
RUN5,1010,49.3770921,635,5,5
RUN5,1020,49.865974200000004,636,4,4
RUN5,1030,50.3548563,637,9,6
RUN5,1040,50.8437384,638,5,5
RUN5,1050,51.332620500000004,639,3,3
RUN5,1060,51.8215026,640,4,4
RUN5,1070,52.3103847,641,5,5
RUN5,1080,52.7992668,642,6,6
RUN5,1090,53.2881489,643,4,4
RUN5,1100,53.777031,644,2,2
RUN5,1110,54.2659131,645,3,3
RUN5,1120,54.754795200000004,646,5,5
RUN5,1130,55.2436773,647,3,3
RUN5,1140,55.7325594,648,3,3
RUN5,1150,56.221441500000005,649,4,3
RUN5,1160,56.7103236,650,7,4
RUN5,1170,57.1992057,651,4,3
RUN5,1180,57.6880878,652,4,4
RUN5,1190,58.1769699,653,3,3
RUN5,1200,58.665852,654,2,2
RUN5,1210,59.1547341,655,7,5
RUN5,1220,59.643616200000004,656,4,4
RUN5,1230,60.1324983,657,7,5
RUN5,1240,60.6213804,658,7,5
RUN5,1250,61.110262500000005,659,5,4
RUN5,1260,61.5991446,660,4,4
RUN5,1270,62.0880267,661,5,5
RUN5,1280,62.5769088,662,3,3
RUN5,1290,63.0657909,663,3,3
RUN5,1300,63.554673,664,4,4
RUN5,1310,64.0435551,665,4,3
